county_name,state,year,dem_margin,turnout,turnout_vpi,persuasion_vpi,county_vpi,partisanturnout_vpi
Honolulu County,HI,2008,0.4109,0.4801,36.000843027101304,33.25143039560853,69.25227342270983,14.792746399835925
Marion County,MO,2008,-0.2391,0.5965,27.83014847416694,41.138937093289876,68.96908556745682,-6.654188500173316
Monroe County,IN,2008,0.3216,0.6247,25.741956481933478,42.856933868986694,68.59889035092017,8.278613204589806
Winnebago County,WI,2016,-0.0734,0.6478,23.926383863586587,44.00491316129309,67.93129702487968,-1.7561965755872557
Ozaukee County,WI,2004,-0.3241,0.8322,11.381227367162774,56.44526790754477,67.82649527470754,-3.6886557896974552
Lapeer County,MI,2016,-0.38299999999999995,0.6485,23.809541352748436,43.92399587380502,67.73353722655345,-9.11905433810265
Madison County,IN,2008,0.0654,0.5742,28.823262571224692,38.87394744993588,67.69721002116057,1.8850413721580948
Burleigh County,ND,2008,-0.2356,0.7012,20.15605379172046,47.30636470321087,67.46241849493133,-4.74876627332934
Johnson County,IN,2008,-0.2547,0.5902,27.61040083442778,39.75800094618137,67.36840178060915,-7.0323690925287545
Lee County,FL,2012,-0.1651,0.5113,32.641724222480406,34.151659050295436,66.79338327277584,-5.389148669131515
Wayne County,NC,2008,-0.0858,0.6182,25.40973743360111,41.14153864784765,66.55127608144876,-2.180155471802975
District of Columbia,DC,2008,0.8592,0.6181,25.250746730220694,40.86880175864263,66.11954848886333,21.69544159060562
Rockingham County,NH,2008,0.0108,0.758,15.946811440054187,49.95314318835016,65.89995462840434,0.17222556355258523
Manitowoc County,WI,2004,-0.0538,0.7177,18.48797525181122,47.00224450892248,65.49021976073371,-0.9946530685474437
Hendricks County,IN,2008,-0.2337,0.6738,21.321689000706026,44.03657580416089,65.35826480486692,-4.982878719464998
Westmoreland County,PA,2016,-0.3099,0.6318,23.973007209765978,41.142584940500456,65.11559215026644,-7.429234934306477
Adair County,MO,2008,-0.0131,0.598,26.148934841660157,38.90387335572725,65.0528081973874,-0.3425510464257481
Kenosha County,WI,2016,-0.0033,0.5989,26.068457232151317,38.92089744353973,64.98935467569105,-0.08602590886609934
Colfax County,NM,2004,-0.0432,0.6013,25.769369334831616,38.86570538040816,64.63507471523977,-1.1132367552647258
Bernalillo County,NM,2008,0.2136,0.6577,22.089629249345993,42.45222033072588,64.54184958007187,4.718344807660304
Sierra County,NM,2004,-0.2397,0.5204,30.953200012245297,33.584189451535664,64.53738946378095,-7.419482042935198
Brunswick County,NC,2008,-0.1791,0.6734,21.045841018345868,43.38988142387974,64.43572244222561,-3.7693101263857454
Ravalli County,MT,2008,-0.2084,0.7201,18.027887831034423,46.38893579267457,64.41682362370899,-3.757011823987574
Midland County,MI,2016,-0.1932,0.6467,22.57006865861344,41.32158928384472,63.89165794245817,-4.360537264844117
Randolph County,MO,2008,-0.2328,0.5475,28.777264926008,34.817180568717575,63.59444549472557,-6.699347274774663
Jefferson County,WI,2004,-0.1389,0.7081,18.4826534397065,44.82562335809036,63.30827679779686,-2.5672405627752326
Audrain County,MO,2008,-0.1607,0.5598,27.78754461993188,35.33170403909489,63.11924865902677,-4.465458420423053
Pinellas County,FL,2016,-0.0112,0.614,24.27208300442384,38.608871670249144,62.88095467467298,-0.271847329649547
Lehigh County,PA,2016,0.0474,0.5744,26.75357825590937,36.10100600256158,62.85458425847096,1.2681196093301041
Cumberland County,ME,2004,0.1808,0.7722,14.24737267589948,48.29697222994053,62.544344905840006,2.575924979802626
Hamilton County,OH,2004,-0.0541,0.6734,20.38114311757503,42.01830174026863,62.39944485784367,-1.1026198426608091
Rock County,WI,2016,0.1033,0.6158,23.966276319059617,38.41188991041543,62.37816622947505,2.4757163437588585
Saint Croix County,WI,2004,-0.0931,0.7143,17.80678330240655,44.52760188022582,62.33438518263237,-1.65781152545405
Harnett County,NC,2008,-0.1669,0.5394,28.66925711477456,33.57255784973816,62.24181496451272,-4.784899012455874
Dallas County,IA,2004,-0.1622,0.6707,20.48043750705049,41.704781859733465,62.185219366783954,-3.3219269636435897
Texas County,MO,2008,-0.3507,0.5737,26.427498503966344,35.56110940805293,61.988607912019276,-9.268123725340997
Delaware County,IN,2008,0.1498,0.5493,27.736500489567085,33.80487690436262,61.54137739392971,4.154927773337149
District of Columbia County,DC,2012,0.8363,0.5568,27.24805123276152,34.22758186418836,61.47563309694988,22.78754524595846
Henderson County,NC,2008,-0.2102,0.6934,18.826365445967898,42.570052840102825,61.39641828607073,-3.957302016742452
Polk County,FL,2012,-0.068,0.5262,28.770746821367766,31.953946154223946,60.72469297559171,-1.9564107838530083
Cuyahoga County,OH,2012,0.3977,0.6535,20.990394538462613,39.59037844640325,60.58077298486586,8.34787990794658
Oakland County,MI,2004,0.0043,0.7484,15.238706492134733,45.324143371344825,60.562849863479556,0.06552643791617935
Cleveland County,NC,2008,-0.1988,0.5975,24.35979599783851,36.15411063366349,60.513906631501996,-4.842727444370296
Miami-Dade County,FL,2008,0.1613,0.6557,20.795796860661497,39.60546334540191,60.401260206063405,3.3543620336246995
Miller County,MO,2008,-0.3679,0.6262,22.563656646801626,37.80272758472864,60.366384231530276,-8.301169280358318
Wood County,WI,2004,-0.040999999999999995,0.7103,17.39593940792185,42.65006656967918,60.046005977601034,-0.7132335157247958
Maui County,HI,2004,0.2238,0.4723,31.59631001547207,28.281052727568227,59.8773627430403,7.071254181462649
Craven County,NC,2008,-0.1244,0.6165,22.88509427973676,36.78341567332324,59.668509953059996,-2.8469057283992525
Washington County,MO,2008,0.0005,0.5301,27.925187841306705,31.50718881660869,59.43237665791539,0.013962593920653353
Grand Forks County,ND,2008,0.0508,0.5974,23.778888721471766,35.28045531933181,59.05934404080357,1.2079675470507656
Fairfax County,VA,2012,0.205,0.6221,22.217593929457056,36.57772840509914,58.79532233455619,4.554606755538696
Clinton County,IA,2004,0.1275,0.6661,19.622327478293187,39.15265794795805,58.774985426251234,2.5018467534823814
Nodaway County,MO,2008,-0.1052,0.5703,25.23786780494108,33.48990664831748,58.727774453258554,-2.6550236930798015
Clinton County,MI,2016,-0.1265,0.6781,18.764158386034225,39.52216657259462,58.286324958628846,-2.3736660358333297
Crawford County,MO,2008,-0.2078,0.5701,24.92325472751291,33.05075922774065,57.97401395525356,-5.179052332377183
Washington County,OR,2004,0.0602,0.6923,17.822577397808303,40.1014059330776,57.9239833308859,1.0729191593480598
Chittenden County,VT,2004,0.2953,0.6721,18.974981053364747,38.90023821003793,57.87521926340267,5.60331190505861
Luzerne County,PA,2016,-0.1931,0.5321,26.79506258200103,30.474385946930127,57.26944852893116,-5.174126584584399
Douglas County,NE,2008,0.0464,0.6596,19.434760435997074,37.654194340614595,57.08895477661167,0.9017728842302641
Ray County,MO,2008,-0.0318,0.6349,20.833284720946683,36.223107758474704,57.05639247942138,-0.6624984541261045
Pennington County,SD,2008,-0.2118,0.6459,20.181455215883837,36.80779300063464,56.98924821651847,-4.274432214724197
Isabella County,MI,2016,-0.0368,0.435,32.067831969749825,24.684463254490783,56.752295224240605,-1.1800962164867936
Brevard County,FL,2012,-0.1268,0.6466,20.051504091646013,36.69191591256506,56.743420004211075,-2.5425307188207142
Portage County,WI,2004,0.1364,0.7325,15.144812887623594,41.46862428243045,56.61343717005405,2.0657524778718583
Merrimack County,NH,2012,0.1271,0.6911,17.484728739101044,39.11763503667838,56.602363775779416,2.2223090227397426
Rockingham County,NC,2008,-0.1597,0.6068,22.23846891788454,34.320630813003426,56.559099730887965,-3.5514834861861613
Henry County,MO,2008,-0.1099,0.648,19.86322773220983,36.57049303146832,56.433720763678146,-2.18296872776986
Duval County,FL,2016,-0.0138,0.6026,22.372309136883498,33.92722166062849,56.299530797511984,-0.3087378660889923
Salt Lake County,UT,2016,0.0903,0.518,27.049562320951132,29.066842986929537,56.11640530788067,2.4425754775818875
Franklin County,OH,2012,0.2279,0.6266,20.92192179042199,35.10688598195861,56.0288077723806,4.768105976037171
District of Columbia County,DC,2016,0.8671,0.5525,25.022510639361,30.895650755776924,55.91816139513792,21.69701897538992
El Paso County,CO,2004,-0.3462,0.5873,23.013479217837716,32.75440077890857,55.76787999674629,-7.9672665052154175
Coos County,NH,2004,0.0261,0.6682,18.503122404567627,37.25941067189852,55.76253307646615,0.4829314947592151
Nash County,NC,2008,-0.0133,0.6984,16.78586653624545,38.86185433641967,55.64772087266512,-0.22325202493206447
Van Buren County,MI,2016,-0.1392,0.5819,23.23889784572315,32.346834842861,55.585732688584145,-3.2348545801246624
Los Angeles County,CA,2004,0.275,0.5556,24.69353250853846,30.875583589541602,55.56911609808006,6.7907214398480775
Vigo County,IN,2008,0.1583,0.5392,25.31755656732483,29.630707137197376,54.948263704522205,4.00776920460752
Saline County,MO,2008,-0.0254,0.5876,22.6521415748283,32.27405819283986,54.92619976766816,-0.5753643960006388
Burke County,NC,2008,-0.1923,0.568,23.48305778400061,30.88213446917445,54.36519225317506,-4.515792011863318
Hartford County,CT,2004,0.1914,0.6336,19.83260835842875,34.29021682743743,54.122825185866176,3.7959612398032627
Northampton County,PA,2016,-0.0378,0.6011,21.512426073529564,32.418094804024555,53.93052087755412,-0.8131697055794176
Cerro Gordo County,IA,2004,0.0984,0.7213,15.027235512840486,38.88618385400014,53.91341936684062,1.4786799744635037
Cass County,ND,2012,-0.028999999999999998,0.5998,21.55727296977749,32.31468865174687,53.871961621524356,-0.6251609161235472
Kent County,DE,2016,-0.049,0.5504,24.17570387779152,29.590541938731825,53.766245816523345,-1.1846094900117845
Clark County,IN,2008,-0.0707,0.6054,21.091184254752445,32.355408825395706,53.446593080148155,-1.491146726810998
Marquette County,MI,2016,0.0423,0.6004,21.331568099924826,32.05713847983964,53.38870657976447,0.9023253306268201
Marathon County,WI,2016,-0.1803,0.6623,17.896058505877942,35.10283597731674,52.998894483194675,-3.2266593486097928
Jefferson County,CO,2004,-0.0519,0.6949,16.1540855198873,36.78862106773968,52.94270658762699,-0.8383970384821509
Silver Bow County,MT,2008,0.4042,0.6737,17.25694459705754,35.637743772255774,52.894688369313315,6.975257006130658
New Haven County,CT,2004,0.1055,0.608,20.67286780121763,32.06586165631752,52.73872945753515,2.18098755302846
Washington County,WI,2016,-0.3958,0.7491,13.195818309130988,39.38900258560939,52.584820894740375,-5.222904886754045
Aroostook County,ME,2016,-0.1719,0.634,19.198811894631426,33.25961993473711,52.458431829368536,-3.300275764687142
Moore County,NC,2008,-0.2138,0.7168,14.769286166693556,37.38550306382339,52.154789230516954,-3.157673382439082
Denver County,CO,2004,0.4029,0.6205,19.784883779835305,32.353146229025505,52.13803000886081,7.971329674895644
Warren County,IA,2004,-0.062,0.7014,15.56335601139865,36.565638619116704,52.12899463051536,-0.9649280727067163
Volusia County,FL,2012,-0.0117,0.5797,21.847233829179835,30.136439126393302,51.98367295557314,-0.2556126358014041
Morgan County,MO,2008,-0.2061,0.5774,21.944262150614918,29.983281722815992,51.927543873430906,-4.522712429241735
Shiawassee County,MI,2016,-0.1959,0.639,18.735966458089198,33.160512211481375,51.89647866957057,-3.6703758291396738
Clinton County,MO,2008,-0.1113,0.6706,16.831799642407137,34.26005324410518,51.09185288651232,-1.8733793001999144
Washington County,MN,2016,0.0184,0.7549,12.430266895812851,38.2946632858637,50.72493018167655,0.22871691088295645
Broward County,FL,2008,0.3473,0.6657,16.90476646528684,33.66170377253032,50.566470237817164,5.871025393394119
Fairfield County,CT,2004,0.0406,0.695,15.399038614418536,35.091793354518295,50.49083196893683,0.6252009677453926
McDonald County,MO,2008,-0.3743,0.5305,23.59598080711281,26.660181092480933,50.25616189959374,-8.831975616102325
Hennepin County,MN,2012,0.2704,0.7399,12.982021254302476,36.93457116689346,49.91659242119594,3.5103385471633892
Caldwell County,NC,2008,-0.2971,0.5853,20.54107734302245,28.99504412744245,49.536121470464906,-6.102754078611969
Des Moines County,IA,2004,0.2029,0.6754,15.910724026736636,33.10940617426982,49.02013020100645,3.2282859050248636
Minnehaha County,SD,2012,-0.07400000000000001,0.5821,20.484822678875574,28.52862657240095,49.01344925127652,-1.5158768782367926
Erie County,PA,2016,-0.0156,0.5763,20.629370526778548,28.058876970393303,48.68824749717185,-0.32181818021774533
Vernon County,MO,2008,-0.22,0.5993,19.456852507198438,29.095155222992712,48.55200773019115,-4.280507551583656
Strafford County,NH,2012,0.1453,0.6408,17.42059668970787,31.07926566387558,48.49986235358345,2.531212699014554
Chippewa County,WI,2004,-0.0229,0.6706,15.961178864488259,32.48859853691915,48.44977740140741,-0.36551099599678116
Arapahoe County,CO,2004,-0.0396,0.65,16.949685780340793,31.4778911153204,48.4275768956612,-0.6712075569014955
Ramsey County,MN,2004,0.2742,0.7671,11.268616546752321,37.10606311416207,48.37467966091439,3.0898546571194867
Ionia County,MI,2016,-0.3084,0.5412,22.134551978635027,26.105725277098905,48.240277255733936,-6.826295830211043
Benton County,MO,2008,-0.2226,0.6524,16.707265299258488,31.353159497451145,48.06042479670963,-3.719037255614939
La Crosse County,WI,2016,0.0956,0.6635,16.12715633471286,31.796811850962815,47.923968185675676,1.5417561455985496
Pasco County,FL,2012,-0.0661,0.5743,20.342551171377558,27.445534655952766,47.78808582733033,-1.3446426324280567
Dauphin County,PA,2016,0.0292,0.62,18.11362644882026,29.550967272089927,47.66459372091018,0.5289178923055515
Ward County,ND,2008,-0.1919,0.6092,18.611337679128777,29.0155216427503,47.62685932187908,-3.571515700624812
Chittenden County,VT,2016,0.4341,0.6294,17.58431729065305,29.860012847690797,47.444330138343844,7.633352135872489
Montcalm County,MI,2016,-0.3395,0.5467,21.447252218044095,25.867552092735714,47.31480431077981,-7.281342128025971
Saint Louis County,MO,2004,0.0927,0.7439,12.053678609142683,35.0114882138267,47.06516682296938,1.1173760070675267
Clackamas County,OR,2004,-0.0131,0.7204,13.12309095277426,33.80676049661115,46.92985144938541,-0.17191249148134283
Muscatine County,IA,2004,0.0279,0.6329,17.222474477350854,29.688069146488846,46.9105436238397,0.48050703791808885
Cook County,IL,2012,0.4928,0.5009,23.28358559040325,23.36850846385857,46.652094054261816,11.474150978950721
Lee County,FL,2016,-0.2042,0.5499,20.951536406691126,25.594295507140945,46.54583191383207,-4.278303734246328
Sauk County,WI,2004,0.0425,0.6977,14.02616798321061,32.37471175787806,46.40087974108867,0.596112139286451
Webster County,IA,2004,0.0323,0.6384,16.740283259712736,29.55165978886754,46.29194304858028,0.5407111492887214
Polk County,IA,2012,0.1414,0.6909,14.30779601578376,31.977316352745028,46.285112368528786,2.0231223566318235
York County,ME,2004,0.0834,0.7092,13.372786176896309,32.610429090076494,45.983215266972806,1.1152903671531522
Pike County,MO,2008,-0.0991,0.5621,20.118850857620217,25.8277673251189,45.946618182739115,-1.9937781199901634
Lane County,OR,2004,0.1763,0.7084,13.264039138844751,32.22425736936466,45.48829650820941,2.33845010017833
Perry County,MO,2008,-0.2917,0.623,17.149689939391852,28.33811750543118,45.487807444823034,-5.002564555320603
Sheboygan County,WI,2016,-0.1593,0.6632,15.295474383268703,30.123853560049337,45.41932794331804,-2.436569069254704
Cuyahoga County,OH,2008,0.3886,0.6955,13.801462077597925,31.530871832017443,45.332333909615365,5.3632481633545535
Barry County,MI,2016,-0.3326,0.6548,15.543473652176004,29.48389595327075,45.02736960544676,-5.1697593367137396
Sussex County,DE,2012,-0.1303,0.5736,19.05372500263536,25.628458683499137,44.68218368613449,-2.4827003678433877
Wilson County,NC,2008,0.0612,0.6873,13.954406246400197,30.67429060286481,44.628696849265005,0.854009662279692
Columbia County,WI,2004,-0.0222,0.7059,13.107623213935245,31.457231351023644,44.564854564958885,-0.29098923534936244
Cumberland County,PA,2016,-0.1781,0.6215,16.860799800852263,27.690451306779302,44.551251107631565,-3.002908444531788
Jasper County,IA,2004,0.0483,0.7147,12.701931811993518,31.821448053473272,44.52337986546679,0.613503306519287
Mecklenburg County,NC,2016,0.2941,0.5899,18.240875799341868,26.238807655812767,44.479683455154635,5.364641572586443
Sainte Genevieve County,MO,2008,0.1413,0.6506,15.53402069801593,28.921462586495903,44.455483284511836,2.194957124629651
Montgomery County,PA,2004,0.1159,0.7008,13.288764657955605,31.11965234617449,44.408417004130094,1.5401678238570546
St. Joseph County,MI,2016,-0.3097,0.5201,21.307264713765317,23.095021799658852,44.402286513424166,-6.598859881853119
Kent County,RI,2016,-0.0067,0.6155,17.047027438533117,27.28967813356403,44.33670557209715,-0.11421508383817189
Wake County,NC,2016,0.2021,0.6654,14.720371898764341,29.277825326875895,43.99819722564023,2.9749871607402736
Quay County,NM,2004,-0.3009,0.6104,17.114456055581872,26.81134535039215,43.92580140597402,-5.149739827124585
Cooper County,MO,2008,-0.2375,0.5996,17.56261960351633,26.3029641608177,43.865583764334026,-4.1711221558351275
New Madrid County,MO,2008,-0.1511,0.6057,17.264392623870872,26.519260651549565,43.78365327542044,-2.608649725466889
Cook County,IL,2016,0.5342,0.5337,20.37845929772721,23.32660840869871,43.70506770642592,10.886172956845876
